,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,A.S.Helsingö Oy Ab,14.12.2015,
1,Y-tunnus,2690059-2,,
2,Kotipaikka,Helsinki,18.05.2015,
3,Yritysmuoto,Osakeyhtiö,18.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,18.05.2015,,
6,Viimeisin rekisteröintiajankohta,21.02.2023,21.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,18.05.2015,,
8,Yrityksen tila,Rekisterissä,18.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,15.06.2021,
11,Yhteystiedot,,30.03.2023,
12,Postiosoite,Fabianinkatu 4  00130  Helsinki  Suomi,,
13,Käyntiosoite,Fabianinkatu 4  00130  Helsinki  Suomi,,
14,Puhelin,020 7181510,,
15,Sähköposti,info(a)helsingo.com,,
16,Www,http://www.helsingo.fi,,
