,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Insinööritoimisto Hokkanen Oy,04.05.2021,
1,Y-tunnus,2726947-2,,
2,Kotipaikka,Hämeenkyrö,02.12.2015,
3,Yritysmuoto,Osakeyhtiö,02.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.12.2015,,
6,Viimeisin rekisteröintiajankohta,24.03.2023,24.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,02.12.2015,,
8,Yrityksen tila,Rekisterissä,02.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,24.03.2023,
11,Yhteystiedot,,05.07.2018,
12,Postiosoite,Maununkatu 7 A 1  37100  Nokia  Suomi,,
13,Käyntiosoite,Maununkatu 7 A 1  37100  Nokia  Suomi,,
14,Puhelin,0442580004,,
15,Sähköposti,inststohokkanen(a)gmail.com,,
16,Www,http://www.pirkanmaanputkitekniikka.fi,,
