,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Vass Housing Oy,03.06.2020,
1,Y-tunnus,2720089-7,,
2,Kotipaikka,Helsinki,03.11.2015,
3,Yritysmuoto,Osakeyhtiö,03.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,03.11.2015,,
6,Viimeisin rekisteröintiajankohta,17.06.2022,17.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,03.11.2015,,
8,Yrityksen tila,Rekisterissä,03.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.11.2021,
11,Yhteystiedot,,02.11.2021,
12,Postiosoite,Siltavahdintie 3 B  02330  Espoo  Suomi,,
13,Käyntiosoite,Siltavahdintie 3 B  02330  Espoo  Suomi,,
14,Sähköposti,pekka(a)vass.fi,,
