,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Rockhami Oy,20.07.2015,
1,Y-tunnus,2699474-4,,
2,Kotipaikka,Kajaani,20.07.2015,
3,Yritysmuoto,Osakeyhtiö,20.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,20.07.2015,,
6,Viimeisin rekisteröintiajankohta,16.07.2022,16.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,20.07.2015,,
8,Yrityksen tila,Rekisterissä,20.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,24.05.2021,
11,Yhteystiedot,,03.07.2015,
12,Postiosoite,Niskantie 7 A  87100  Kajaani  Suomi,,
13,Käyntiosoite,Niskantie 7 A  87100  Kajaani  Suomi,,
14,Puhelin,050-3086097,,
