,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,MixCar Oy,23.04.2015,
1,Y-tunnus,2687378-2,,
2,Kotipaikka,Helsinki,23.04.2015,
3,Yritysmuoto,Osakeyhtiö,23.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.04.2015,,
6,Viimeisin rekisteröintiajankohta,05.01.2022,05.01.2022,
7,Yrityksen tiedot järjestelmässä alkaen,23.04.2015,,
8,Yrityksen tila,Rekisterissä,23.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,05.01.2022,
11,Yhteystiedot,,11.12.2020,
12,Postiosoite,Vanha yrttimaantie 3  00730  Helsinki  Suomi,,
13,Käyntiosoite,Vanha yrttimaantie 3  00730  Helsinki  Suomi,,
14,Puhelin,0415226462,,
15,Sähköposti,mixcaroy(a)gmail.com,,
16,Www,http://www.mixcar.fi,,
