,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Radientum Oy,08.12.2015,
1,Y-tunnus,2729396-6,,
2,Kotipaikka,Tampere,08.12.2015,
3,Yritysmuoto,Osakeyhtiö,08.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.12.2015,,
6,Viimeisin rekisteröintiajankohta,10.09.2022,10.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,08.12.2015,,
8,Yrityksen tila,Rekisterissä,08.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,17.12.2019,
11,Yhteystiedot,,17.08.2017,
12,Postiosoite,Visiokatu 4  33720  Tampere  Suomi,,
13,Käyntiosoite,Visiokatu 4  33720  Tampere  Suomi,,
14,Puhelin,0405013535,,
15,Sähköposti,jukka.sjostedt(a)radientum.fi,,
16,Www,http://www.radientum.fi,,
