,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,KenkäS Oy,05.02.2015,
1,Y-tunnus,2667371-3,,
2,Kotipaikka,Valkeakoski,05.02.2015,
3,Yritysmuoto,Osakeyhtiö,05.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,05.02.2015,,
6,Viimeisin rekisteröintiajankohta,06.03.2023,06.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,05.02.2015,,
8,Yrityksen tila,Rekisterissä,05.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,16.01.2015,
12,Postiosoite,Riihikatu 10  37600  Valkeakoski  Suomi,,
13,Käyntiosoite,Valtakatu 9-11  37600  Valkeakoski  Suomi,,
