,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Mab Invest Oy,23.09.2015,
1,Y-tunnus,2705037-4,,
2,Kotipaikka,Helsinki,23.09.2015,
3,Yritysmuoto,Osakeyhtiö,23.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.09.2015,,
6,Viimeisin rekisteröintiajankohta,20.03.2023,20.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,23.09.2015,,
8,Yrityksen tila,Rekisterissä,23.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,20.03.2023,
11,Yhteystiedot,,21.04.2017,
12,Postiosoite,Laaksotie 10 A 1  02700  Kauniainen  Suomi,,
13,Puhelin,0405775286,,
14,Sähköposti,mabfi(a)outlook.com,,
