,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Timantti Cauha Oy,17.07.2019,
1,Y-tunnus,2710250-9,,
2,Kotipaikka,Vantaa,28.09.2015,
3,Yritysmuoto,Osakeyhtiö,28.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,28.09.2015,,
6,Viimeisin rekisteröintiajankohta,03.01.2023,03.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,28.09.2015,,
8,Yrityksen tila,Rekisterissä,28.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,03.01.2023,
11,Yhteystiedot,,09.01.2018,
12,Postiosoite,Akatemiantaival 21  01380  Vantaa  Suomi,,
13,Käyntiosoite,Akatemiantaival 21  01380  Vantaa  Suomi,,
14,Puhelin,0406484609,,
15,Sähköposti,jukka.kalliojarvi(a)jksaneeraus.fi,,
16,Www,http://www.jksaneeraus.fi,,
