,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Mustosen pyörä Oy,11.03.2015,
1,Y-tunnus,2678888-7,,
2,Kotipaikka,Oulu,11.03.2015,
3,Yritysmuoto,Osakeyhtiö,11.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.03.2015,,
6,Viimeisin rekisteröintiajankohta,28.07.2022,28.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,11.03.2015,,
8,Yrityksen tila,Rekisterissä,11.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,28.07.2022,
11,Yhteystiedot,,27.02.2015,
12,Postiosoite,Rautatienkatu 16  90100  Oulu  Suomi,,
13,Käyntiosoite,Rautatienkatu 16  90100  Oulu  Suomi,,
