,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Sparhallen Åland Ab,03.02.2016,
1,Y-tunnus,2734705-5,,
2,Kotipaikka,Jomala,03.02.2016,
3,Yritysmuoto,Osakeyhtiö,03.02.2016,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,03.02.2016,,
6,Viimeisin rekisteröintiajankohta,27.04.2023,27.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,03.02.2016,,
8,Yrityksen tila,Rekisterissä,03.02.2016,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,22.06.2020,
11,Yhteystiedot,,05.01.2016,
12,Postiosoite,Sparvägen 1  22150  Jomala  Suomi,,
13,Käyntiosoite,Sparvägen 1  22150  Jomala  Suomi,,
