,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,A1 Asunnot Lahti Oy,20.01.2016,
1,Y-tunnus,2725148-3,,
2,Kotipaikka,Lahti,20.01.2016,
3,Yritysmuoto,Osakeyhtiö,20.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,20.01.2016,,
6,Viimeisin rekisteröintiajankohta,03.03.2023,03.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,20.01.2016,,
8,Yrityksen tila,Rekisterissä,20.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,16.11.2015,
12,Postiosoite,Hämeenkatu 28  15140  Lahti  Suomi,,
13,Käyntiosoite,Hämeenkatu 28  15140  Lahti  Suomi,,
14,Puhelin,0503811161,,
15,Sähköposti,info(a)a1a.fi,,
16,Www,http://www.a1a.fi,,
