,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Jack´s Carage Oy,13.07.2020,
1,Y-tunnus,2692934-4,,
2,Kotipaikka,Lahti,12.06.2015,
3,Yritysmuoto,Osakeyhtiö,12.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,12.06.2015,,
6,Viimeisin rekisteröintiajankohta,10.01.2023,10.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,12.06.2015,,
8,Yrityksen tila,Rekisterissä,12.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,30.03.2020,
11,Yhteystiedot,,16.02.2021,
12,Postiosoite,c/o Salejärvi Ky  Puotikatu 7  15700  Lahti  Suomi,,
13,Käyntiosoite,c/o Salejärvi Ky  Puotikatu 7  15700  Lahti  Suomi,,
