,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Cloudlife Oy,06.10.2015,
1,Y-tunnus,2712918-9,,
2,Kotipaikka,Espoo,06.10.2015,
3,Yritysmuoto,Osakeyhtiö,06.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,06.10.2015,,
6,Viimeisin rekisteröintiajankohta,13.05.2022,13.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,06.10.2015,,
8,Yrityksen tila,Rekisterissä,06.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,28.04.2020,
11,Yhteystiedot,,15.03.2021,
12,Postiosoite,Valimotie 27 A  00380  Helsinki  Suomi,,
13,Käyntiosoite,Valimotie 27 A  00380  Helsinki  Suomi,,
14,Puhelin,09-31585830,,
15,Sähköposti,asiakaspalvelu(a)cloudlife.fi,,
16,Www,http://www.cloudlife.fi,,
