,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,VAELLUSTALLI TORESON OY,27.04.2015,
1,Y-tunnus,2687528-6,,
2,Kotipaikka,Heinola,27.04.2015,
3,Yritysmuoto,Osakeyhtiö,27.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.04.2015,,
6,Viimeisin rekisteröintiajankohta,11.08.2022,11.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,27.04.2015,,
8,Yrityksen tila,Rekisterissä,27.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,03.04.2020,
11,Yhteystiedot,,09.06.2022,
12,Postiosoite,c/o Vossi  Koitintie 255  19610  Murakka  Suomi,,
13,Puhelin,0105777472,,
14,Sähköposti,vaellustalli(a)gmail.com,,
