,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Hyvinvointivalmennus Studio One Oy,15.10.2015,
1,Y-tunnus,2716271-2,,
2,Kotipaikka,Turku,15.10.2015,
3,Yritysmuoto,Osakeyhtiö,15.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,15.10.2015,,
6,Viimeisin rekisteröintiajankohta,31.08.2022,31.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,15.10.2015,,
8,Yrityksen tila,Rekisterissä,15.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.12.2019,
11,Yhteystiedot,,07.03.2023,
12,Postiosoite,Aurakatu 14 B 31  20100  Turku  Suomi,,
13,Puhelin,0408295464,,
