,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Metallipalvelu VIRMA Oy,30.10.2015,
1,Y-tunnus,2708329-9,,
2,Kotipaikka,Eura,30.10.2015,
3,Yritysmuoto,Osakeyhtiö,30.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,30.10.2015,,
6,Viimeisin rekisteröintiajankohta,25.03.2023,25.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,30.10.2015,,
8,Yrityksen tila,Rekisterissä,30.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,24.01.2023,
11,Yhteystiedot,,28.12.2020,
12,Postiosoite,Kolmiladontie 13  26510  Rauma  Suomi,,
13,Käyntiosoite,Kolmiladontie 13  26510  Rauma  Suomi,,
14,Puhelin,0405761103,,
15,Sähköposti,marko(a)metallipalveluvirma.fi,,
16,Www,http://www.metallipalveluvirma.fi,,
