,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,J. Lindeberg Finland Oy,30.11.2015,
1,Y-tunnus,2725745-5,,
2,Kotipaikka,Helsinki,30.11.2015,
3,Yritysmuoto,Osakeyhtiö,30.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,30.11.2015,,
6,Viimeisin rekisteröintiajankohta,13.04.2023,13.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,30.11.2015,,
8,Yrityksen tila,Rekisterissä,30.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.10.2020,
11,Yhteystiedot,,22.06.2022,
12,Postiosoite,Eteläesplanadi 24  00130  Helsingfors  Suomi,,
13,Käyntiosoite,Stadsgårdshamnen 24 11645 Stockholm  Ruotsi,,
14,Sähköposti,info(a)jlindeberg.com,,
15,Www,http://www.jlindeberg.com,,
