,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Suomen Sisäilmatutkijat Oy,16.06.2015,
1,Y-tunnus,2693949-7,,
2,Kotipaikka,Kouvola,16.06.2015,
3,Yritysmuoto,Osakeyhtiö,16.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.06.2015,,
6,Viimeisin rekisteröintiajankohta,14.10.2022,14.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,16.06.2015,,
8,Yrityksen tila,Rekisterissä,16.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,11.04.2020,
11,Yhteystiedot,,01.06.2015,
12,Postiosoite,Paljakantie 408  47760  Huhdasjärvi  Suomi,,
13,Käyntiosoite,Paljakantie 408  47760  Huhdasjärvi  Suomi,,
14,Puhelin,0407540682,,
15,Sähköposti,info(a)sisailmatutkijat.fi,,
16,Www,http://www.sisailmatutkijat.fi,,
