,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Idea - Keksi Oy,20.10.2015,
1,Y-tunnus,2692332-1,,
2,Kotipaikka,Liperi,12.06.2015,
3,Yritysmuoto,Osakeyhtiö,12.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,12.06.2015,,
6,Viimeisin rekisteröintiajankohta,10.11.2022,10.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,12.06.2015,,
8,Yrityksen tila,Rekisterissä,12.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.07.2020,
11,Yhteystiedot,,29.01.2020,
12,Postiosoite,Tehtaantie 10 A 1  80400  Ylämylly  Suomi,,
13,Käyntiosoite,Tehtaantie 10 A 1  80400  Ylämylly  Suomi,,
