,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Vakuutusmestari Oy,17.12.2015,
1,Y-tunnus,2727084-4,,
2,Kotipaikka,Kangasala,17.12.2015,
3,Yritysmuoto,Osakeyhtiö,17.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,17.12.2015,,
6,Viimeisin rekisteröintiajankohta,14.04.2023,14.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,17.12.2015,,
8,Yrityksen tila,Rekisterissä,17.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,12.05.2022,
11,Yhteystiedot,,18.11.2021,
12,Postiosoite,Karin-Heikin tie 2 C 1  36240  Kangasala  Suomi,,
13,Käyntiosoite,Karin-Heikin tie 2 C 1  36240  Kangasala  Suomi,,
