,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Uudenmaan Kotinäytteenotto Oy,04.02.2015,
1,Y-tunnus,2669404-7,,
2,Kotipaikka,Espoo,04.02.2015,
3,Yritysmuoto,Osakeyhtiö,04.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.02.2015,,
6,Viimeisin rekisteröintiajankohta,13.05.2022,13.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,04.02.2015,,
8,Yrityksen tila,Rekisterissä,04.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,17.08.2020,
11,Yhteystiedot,,02.11.2020,
12,Postiosoite,c/o Kirsi Mäkinen  Koukkuniementie 17 F  02230  Espoo  Suomi,,
13,Käyntiosoite,c/o Kirsi Mäkinen  Koukkuniementie 127 F  02230  Espoo  Suomi,,
14,Puhelin,0449773168,,
15,Sähköposti,kirsi.makinen(a)kotinaytteenotto.fi,,
16,Www,http://www.kotinaytteenotto.fi,,
