,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Bongo House Oy,20.02.2015,
1,Y-tunnus,2676386-6,,
2,Kotipaikka,Tampere,20.02.2015,
3,Yritysmuoto,Osakeyhtiö,20.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,20.02.2015,,
6,Viimeisin rekisteröintiajankohta,28.02.2023,28.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,20.02.2015,,
8,Yrityksen tila,Rekisterissä,20.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,08.06.2020,
11,Yhteystiedot,,01.05.2017,
12,Postiosoite,c/o Bongo House Oy  Suntionkuja 2  33700  Tampere  Suomi,,
13,Käyntiosoite,c/o Bongo House Oy  Suntionkuja 2  33700  Tampere  Suomi,,
