,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,NMR Solutions Oy,08.12.2015,
1,Y-tunnus,2701633-6,,
2,Kotipaikka,Kuopio,05.08.2015,
3,Yritysmuoto,Osakeyhtiö,05.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,05.08.2015,,
6,Viimeisin rekisteröintiajankohta,13.09.2022,13.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,05.08.2015,,
8,Yrityksen tila,Rekisterissä,05.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,19.11.2021,
11,Yhteystiedot,,10.02.2021,
12,Postiosoite,Tulliportinkatu 3 A 8  70100  Kuopio  Suomi,,
13,Puhelin,"0465383464, 0465383464",,
14,Sähköposti,contact(a)nmrsolutions.fi,,
15,Www,http://nmrsolutions.fi,,
