,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Pöllönpoikanen Oy,22.07.2015,
1,Y-tunnus,2699568-3,,
2,Kotipaikka,Ii,24.09.2019,
3,Yritysmuoto,Osakeyhtiö,22.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.07.2015,,
6,Viimeisin rekisteröintiajankohta,30.06.2022,30.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,22.07.2015,,
8,Yrityksen tila,Rekisterissä,22.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,28.06.2020,
11,Yhteystiedot,,03.12.2019,
12,Postiosoite,Haminantie 32  91100  Ii  Suomi,,
13,Puhelin,088173300,,
14,Www,http://www.iinsillat.com,,
