,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Musta Magia Oy,20.05.2015,
1,Y-tunnus,2689907-7,,
2,Kotipaikka,Helsinki,20.05.2015,
3,Yritysmuoto,Osakeyhtiö,20.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,20.05.2015,,
6,Viimeisin rekisteröintiajankohta,30.08.2022,30.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,20.05.2015,,
8,Yrityksen tila,Rekisterissä,20.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,30.10.2022,
12,Postiosoite,c/o Krunikan Leima  Liisankatu 16 A 12  00170  Helsinki  Suomi,,
13,Käyntiosoite,c/o Krunikan Leima  Liisankatu 16 A 12  00170  Helsinki  Suomi,,
14,Puhelin,050 4017139,,
15,Sähköposti,shopmanager(a)krunikanleima.fi,,
16,Www,http://www.krunikanleima.fi,,
