,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Congreen Finland Oy,19.11.2019,
1,Y-tunnus,2689912-2,,
2,Kotipaikka,Espoo,28.05.2015,
3,Yritysmuoto,Osakeyhtiö,28.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,28.05.2015,,
6,Viimeisin rekisteröintiajankohta,21.05.2022,21.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,28.05.2015,,
8,Yrityksen tila,Rekisterissä,28.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,26.04.2019,
12,Postiosoite,Sikurimyllyntie 2b  00370  Helsinki  Suomi,,
13,Käyntiosoite,Sikurimyllyntie 2b  00370  Helsinki  Suomi,,
14,Sähköposti,info.congreen(a)gmail.com,,
