,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Turun Palkintokeskus Oy,24.07.2015,
1,Y-tunnus,2700368-2,,
2,Kotipaikka,Turku,24.07.2015,
3,Yritysmuoto,Osakeyhtiö,24.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,24.07.2015,,
6,Viimeisin rekisteröintiajankohta,20.08.2022,20.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,24.07.2015,,
8,Yrityksen tila,Rekisterissä,24.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,13.05.2020,
11,Yhteystiedot,,13.07.2015,
12,Postiosoite,Hippoksentie 21  20720  Turku  Suomi,,
