,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Identio Oy,09.09.2015,
1,Y-tunnus,2706295-7,,
2,Kotipaikka,Turku,09.09.2015,
3,Yritysmuoto,Osakeyhtiö,09.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.09.2015,,
6,Viimeisin rekisteröintiajankohta,16.02.2023,16.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,09.09.2015,,
8,Yrityksen tila,Rekisterissä,09.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,24.06.2020,
11,Yhteystiedot,,19.12.2019,
12,Postiosoite,Eerikinkatu 6 B  20100  Turku  Suomi,,
13,Käyntiosoite,Eerikinkatu 6 B  20100  Turku  Suomi,,
14,Puhelin,040 568 4617,,
15,Sähköposti,joonas(a)identio.fi,,
16,Www,http://www.identio.fi,,
