,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kekasti Oy,14.10.2015,
1,Y-tunnus,2715071-1,,
2,Kotipaikka,Vihti,14.10.2015,
3,Yritysmuoto,Osakeyhtiö,14.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,14.10.2015,,
6,Viimeisin rekisteröintiajankohta,02.09.2020,02.09.2020,
7,Yrityksen tiedot järjestelmässä alkaen,14.10.2015,,
8,Yrityksen tila,Rekisterissä,14.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,04.09.2019,
12,Postiosoite,Urttilanmäki 4 A 2  05200  Rajamäki  Suomi,,
13,Käyntiosoite,Urttilanmäki 4 A 2  05200  Rajamäki  Suomi,,
