,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Patriks Gris Ab,02.09.2015,
1,Y-tunnus,2698366-6,,
2,Kotipaikka,Vöyri,02.09.2015,
3,Yritysmuoto,Osakeyhtiö,02.09.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,02.09.2015,,
6,Viimeisin rekisteröintiajankohta,28.10.2022,28.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,02.09.2015,,
8,Yrityksen tila,Rekisterissä,02.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,08.07.2020,
11,Yhteystiedot,,21.10.2020,
12,Postiosoite,Backasvägen 27  66840  Pensala  Suomi,,
13,Käyntiosoite,Backasvägen 27  66840  Pensala  Suomi,,
14,Puhelin,0503011757,,
