,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Tavastia Koulutus Oy,16.12.2020,
1,Y-tunnus,2723578-2,,
2,Kotipaikka,Hämeenlinna,18.11.2015,
3,Yritysmuoto,Osakeyhtiö,18.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,18.11.2015,,
6,Viimeisin rekisteröintiajankohta,17.04.2023,17.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,18.11.2015,,
8,Yrityksen tila,Rekisterissä,18.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,21.12.2020,
11,Yhteystiedot,,09.11.2015,
12,Postiosoite,PL 30  13101  Hämeenlinna  Suomi,,
13,Käyntiosoite,Hattelmalantie 25  13100  Hämeenlinna  Suomi,,
