,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kotipalvelu Kukka Oy,01.01.2016,
1,Y-tunnus,2725767-4,,
2,Kotipaikka,Tampere,01.01.2016,
3,Yritysmuoto,Osakeyhtiö,01.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.01.2016,,
6,Viimeisin rekisteröintiajankohta,26.04.2023,26.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,01.01.2016,,
8,Yrityksen tila,Rekisterissä,01.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,08.09.2019,
11,Yhteystiedot,,25.12.2021,
12,Postiosoite,Näsilinnankatu 24 C 21  33210  Tampere  Suomi,,
13,Puhelin,0503225756,,
14,Sähköposti,kotipalvelukukka(a)gmail.com,,
15,Www,http://www.kotipalvelukukka.fi,,
