,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Avesto Siivouspalvelut Oy,15.09.2021,
1,Y-tunnus,2704657-8,,
2,Kotipaikka,Helsinki,01.10.2015,
3,Yritysmuoto,Osakeyhtiö,07.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,07.09.2015,,
6,Viimeisin rekisteröintiajankohta,09.11.2022,09.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,07.09.2015,,
8,Yrityksen tila,Rekisterissä,07.09.2015,
9,Yrityksen tilanne,Selvitystilassa,04.05.2022,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
11,Yrityksellä on edunsaajatietoja,Ei,,
12,Yhteystiedot,,10.08.2020,
13,Postiosoite,Kauppakatu 41 A 8  40100  Jyväskylä  Suomi,,
14,Käyntiosoite,Kauppakatu 41 A 8  40100  Jyväskylä  Suomi,,
15,Puhelin,0440544412,,
