,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,VN Konsultointi Oy,06.03.2018,
1,Y-tunnus,2689363-6,,
2,Kotipaikka,Espoo,28.05.2015,
3,Yritysmuoto,Osakeyhtiö,28.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,28.05.2015,,
6,Viimeisin rekisteröintiajankohta,21.05.2022,21.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,28.05.2015,,
8,Yrityksen tila,Rekisterissä,28.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.07.2020,
11,Yhteystiedot,,05.05.2015,
12,Postiosoite,Hyttimestarinkuja 3  02780  Espoo  Suomi,,
13,Käyntiosoite,Hyttimestarinkuja 3  02780  Espoo  Suomi,,
14,Sähköposti,nerostein(a)hahle.com,,
15,Www,http://www.nerostein.fi,,
