,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Armada Yhtiöt Oy,24.07.2017,
1,Y-tunnus,2698056-1,,
2,Kotipaikka,Helsinki,09.07.2015,
3,Yritysmuoto,Osakeyhtiö,09.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.07.2015,,
6,Viimeisin rekisteröintiajankohta,13.05.2022,13.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,09.07.2015,,
8,Yrityksen tila,Rekisterissä,09.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,25.04.2022,
11,Yhteystiedot,,31.12.2020,
12,Postiosoite,c/o Mikkolantie 1 A  Mikkolantie 1  00640  Helsinki  Suomi,,
13,Käyntiosoite,c/o Mikkolantie 1 A  Mikkolantie 1  00640  Helsinki  Suomi,,
14,Puhelin,"+358 44 244 9279, +358 44 244 2996",,
15,Sähköposti,info(a)armadayhtiot.fi,,
16,Www,http://www.armadayhtiot.fi,,
