,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Savonlinnan Hirsityöt Oy,09.07.2015,
1,Y-tunnus,2695978-9,,
2,Kotipaikka,Savonlinna,09.07.2015,
3,Yritysmuoto,Osakeyhtiö,09.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.07.2015,,
6,Viimeisin rekisteröintiajankohta,25.05.2022,25.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,09.07.2015,,
8,Yrityksen tila,Rekisterissä,09.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,11.06.2015,
12,Postiosoite,Rantasalmentie 430  57710  Savonlinna  Suomi,,
13,Käyntiosoite,Rantasalmentie 430  57710  Savonlinna  Suomi,,
14,Puhelin,0500867680,,
