,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,AKM Talouspalvelut Oy,15.01.2016,
1,Y-tunnus,2734189-2,,
2,Kotipaikka,Porvoo,15.01.2016,
3,Yritysmuoto,Osakeyhtiö,15.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,15.01.2016,,
6,Viimeisin rekisteröintiajankohta,04.06.2022,04.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,15.01.2016,,
8,Yrityksen tila,Rekisterissä,15.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,22.06.2020,
11,Yhteystiedot,,26.04.2019,
12,Postiosoite,Linnankoskenkatu 28 A  06100  Porvoo  Suomi,,
13,Käyntiosoite,Linnankoskenkatu 28 A  06100  Porvoo  Suomi,,
