,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Malax Master building solutions Ab,07.01.2016,
1,Y-tunnus,2731795-6,,
2,Kotipaikka,Maalahti,07.01.2016,
3,Yritysmuoto,Osakeyhtiö,07.01.2016,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,07.01.2016,,
6,Viimeisin rekisteröintiajankohta,03.02.2023,03.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,07.01.2016,,
8,Yrityksen tila,Rekisterissä,07.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,12.08.2020,
11,Yhteystiedot,,17.12.2019,
12,Postiosoite,Börängsvägen 24  66100  Malax  Suomi,,
13,Käyntiosoite,Börängsvägen 24  66100  Malax  Suomi,,
14,Puhelin,+358451660083,,
15,Sähköposti,kristian.hemming(a)masterbuildingsolutions.fi,,
16,Www,http://www.masterbuildingsolutions.fi/,,
