,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Superhero Capital Oy,14.07.2015,
1,Y-tunnus,2696309-1,,
2,Kotipaikka,Helsinki,14.07.2015,
3,Yritysmuoto,Osakeyhtiö,14.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,14.07.2015,,
6,Viimeisin rekisteröintiajankohta,07.07.2022,07.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,14.07.2015,,
8,Yrityksen tila,Rekisterissä,14.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,22.06.2020,
11,Yhteystiedot,,29.03.2017,
12,Postiosoite,Lapinlahdenkatu 16  00180  Helsinki  Suomi,,
13,Käyntiosoite,Lapinlahdenkatu 16  00180  Helsinki  Suomi,,
14,Www,http://www.superherocapital.com,,
