,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Soinin Taksit Oy,22.02.2021,
1,Y-tunnus,2688517-7,,
2,Kotipaikka,Turku,05.05.2015,
3,Yritysmuoto,Osakeyhtiö,05.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,05.05.2015,,
6,Viimeisin rekisteröintiajankohta,15.04.2022,15.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,05.05.2015,,
8,Yrityksen tila,Rekisterissä,05.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,14.08.2019,
11,Yhteystiedot,,02.03.2023,
12,Postiosoite,Kupittaankatu 11 B 24  20520  Turku  Suomi,,
13,Puhelin,0200 44 444,,
14,Sähköposti,askanpirssi(a)taksi.fi,,
15,Www,http://www.taksi.fi,,
