,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,SMJ Rakennus Oy,11.02.2015,
1,Y-tunnus,2669438-9,,
2,Kotipaikka,Helsinki,11.02.2015,
3,Yritysmuoto,Osakeyhtiö,11.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.02.2015,,
6,Viimeisin rekisteröintiajankohta,14.01.2021,14.01.2021,
7,Yrityksen tiedot järjestelmässä alkaen,11.02.2015,,
8,Yrityksen tila,Rekisterissä,11.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,11.08.2020,
11,Yhteystiedot,,23.09.2020,
12,Postiosoite,c/o Kouvola  Pohjanraitti 6  45200  Kouvola  Suomi,,
13,Käyntiosoite,c/o Kouvola  Pohjanraitti 6  45200  Kouvola  Suomi,,
14,Puhelin,+358405933382,,
15,Sähköposti,smjrakennus.oy(a)gmail.com,,
