,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Rovaniemen Kuljetuspalvelu Oy,24.02.2015,
1,Y-tunnus,2674155-2,,
2,Kotipaikka,Rovaniemi,24.02.2015,
3,Yritysmuoto,Osakeyhtiö,24.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,24.02.2015,,
6,Viimeisin rekisteröintiajankohta,08.10.2022,08.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,24.02.2015,,
8,Yrityksen tila,Rekisterissä,24.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,27.08.2019,
11,Yhteystiedot,,22.09.2020,
12,Postiosoite,Ulakatu 8  96300  Rovaniemi  Suomi,,
13,Käyntiosoite,Ulakatu 8  96300  Rovaniemi  Suomi,,
14,Puhelin,060030030,,
15,Sähköposti,info(a)rovaniementaksipalvelu.fi,,
16,Www,http://www.rovaniementaksipalvelu.fi,,
