,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,NP-Yhtiöt Oy,29.07.2015,
1,Y-tunnus,2696560-1,,
2,Kotipaikka,Salo,29.07.2015,
3,Yritysmuoto,Osakeyhtiö,29.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,29.07.2015,,
6,Viimeisin rekisteröintiajankohta,24.01.2023,24.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,29.07.2015,,
8,Yrityksen tila,Rekisterissä,29.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,30.10.2019,
11,Yhteystiedot,,31.07.2015,
12,Postiosoite,Morvantie 189  42140  Juokslahti  Suomi,,
13,Käyntiosoite,Morvantie 189  42140  Juokslahti  Suomi,,
14,Puhelin,"0408369513, 0408369513",,
15,Sähköposti,mikko.pakaste(a)npy.fi,,
16,Www,http://npy.fi,,
