,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,TASOI OY,04.01.2022,
1,Y-tunnus,2700053-7,,
2,Kotipaikka,Espoo,29.07.2015,
3,Yritysmuoto,Osakeyhtiö,29.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,29.07.2015,,
6,Viimeisin rekisteröintiajankohta,04.01.2022,04.01.2022,
7,Yrityksen tiedot järjestelmässä alkaen,29.07.2015,,
8,Yrityksen tila,Rekisterissä,04.01.2022,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,25.05.2020,
11,Yhteystiedot,,08.05.2020,
12,Postiosoite,Kuhatie 12-18 D 29  02170  Espoo  Suomi,,
13,Puhelin,044 380 1107,,
14,Www,http://www.tasoi.fi,,
