,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Sesonkia Oy,18.02.2015,
1,Y-tunnus,2672215-9,,
2,Kotipaikka,Helsinki,18.02.2015,
3,Yritysmuoto,Osakeyhtiö,18.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,18.02.2015,,
6,Viimeisin rekisteröintiajankohta,16.07.2022,16.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,18.02.2015,,
8,Yrityksen tila,Rekisterissä,18.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,23.09.2020,
11,Yhteystiedot,,01.04.2019,
12,Postiosoite,Mattilankatu 24  40600  Jyväskylä  Suomi,,
13,Käyntiosoite,Mattilankatu 24  40600  Jyväskylä  Suomi,,
14,Puhelin,"0440265164, 0440265164",,
15,Sähköposti,info(a)satokausikalenteri.fi,,
16,Www,http://www.satokausikalenteri.fi,,
