,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Suomen Sinkopuhallus Oy,16.07.2015,
1,Y-tunnus,2699993-2,,
2,Kotipaikka,Porvoo,16.07.2015,
3,Yritysmuoto,Osakeyhtiö,16.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.07.2015,,
6,Viimeisin rekisteröintiajankohta,29.11.2021,29.11.2021,
7,Yrityksen tiedot järjestelmässä alkaen,16.07.2015,,
8,Yrityksen tila,Rekisterissä,16.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,16.03.2020,
11,Yhteystiedot,,30.09.2020,
12,Postiosoite,Koneistajantie 6  06450  Porvoo  Suomi,,
13,Käyntiosoite,Koneistajantie 6  06450  Porvoo  Suomi,,
