,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Hoivasisustus Oy,14.04.2015,
1,Y-tunnus,2683424-9,,
2,Kotipaikka,Helsinki,14.04.2015,
3,Yritysmuoto,Osakeyhtiö,14.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,14.04.2015,,
6,Viimeisin rekisteröintiajankohta,21.03.2023,21.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,14.04.2015,,
8,Yrityksen tila,Rekisterissä,14.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.06.2020,
11,Yhteystiedot,,10.09.2020,
12,Postiosoite,c/o Interior Consulting Oy  Tehtaankatu 2  11710  Riihimäki  Suomi,,
13,Käyntiosoite,Tehtaankatu 2  11710  Riihimäki  Suomi,,
14,Puhelin,+358505952105,,
15,Sähköposti,esa(a)interiorconsulting.fi,,
