,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kiinteistö Oy Lappeenrannan Leiri,31.12.2015,
1,Y-tunnus,2704577-8,,
2,Kotipaikka,Lappeenranta,31.12.2015,
3,Yritysmuoto,Osakeyhtiö,20.12.2022,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,31.12.2015,,
6,Viimeisin rekisteröintiajankohta,20.12.2022,20.12.2022,
7,Yrityksen tiedot järjestelmässä alkaen,31.12.2015,,
8,Yrityksen tila,Rekisterissä,31.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,25.03.2021,
12,Postiosoite,PL 940  00101  Helsinki  Suomi,,
13,Käyntiosoite,Korkeavuorenkatu 45  00130  Helsinki  Suomi,,
14,Puhelin,020 431 31,,
