,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Putkihaka Oy,07.10.2015,
1,Y-tunnus,2715717-1,,
2,Kotipaikka,Porvoo,07.10.2015,
3,Yritysmuoto,Osakeyhtiö,07.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,07.10.2015,,
6,Viimeisin rekisteröintiajankohta,21.05.2022,21.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,07.10.2015,,
8,Yrityksen tila,Rekisterissä,07.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.06.2020,
11,Yhteystiedot,,12.08.2022,
12,Postiosoite,Vesakkotie 1  00630  Helsinki  Suomi,,
13,Käyntiosoite,Vesakkotie 1  00630  Helsinki  Suomi,,
