,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,NutriSuin Suomi Oy,16.06.2015,
1,Y-tunnus,2693975-3,,
2,Kotipaikka,Pori,16.06.2015,
3,Yritysmuoto,Osakeyhtiö,16.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.06.2015,,
6,Viimeisin rekisteröintiajankohta,30.04.2022,30.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,16.06.2015,,
8,Yrityksen tila,Rekisterissä,16.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,10.04.2017,
12,Postiosoite,c/o Tilitoimisto Jokinen Oy  Runkotie 8  60100  Seinäjoki  Suomi,,
13,Käyntiosoite,Julianalaan 4 Hapert  Alankomaat,,
14,Puhelin,+31 497 748 000,,
15,Sähköposti,info(a)nutrisuin.com,,
16,Www,http://www.nutrisuin.com,,
