,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Aboa Isännöintipalvelut Oy,07.07.2015,
1,Y-tunnus,2698496-8,,
2,Kotipaikka,Turku,07.07.2015,
3,Yritysmuoto,Osakeyhtiö,07.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,07.07.2015,,
6,Viimeisin rekisteröintiajankohta,27.04.2022,27.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,07.07.2015,,
8,Yrityksen tila,Rekisterissä,07.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,10.07.2020,
11,Yhteystiedot,,22.01.2023,
12,Postiosoite,Tiilentekijänkatu 9  20810  Turku  Suomi,,
13,Käyntiosoite,Tiilentekijänkatu 9  20810  Turku  Suomi,,
14,Www,http://www.aboaip.fi,,
