,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Reneks Palvelut Oy,12.02.2019,
1,Y-tunnus,2726014-4,,
2,Kotipaikka,Helsinki,27.11.2015,
3,Yritysmuoto,Osakeyhtiö,27.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.11.2015,,
6,Viimeisin rekisteröintiajankohta,07.05.2022,07.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,27.11.2015,,
8,Yrityksen tila,Rekisterissä,27.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,20.08.2019,
11,Yhteystiedot,,29.09.2020,
12,Postiosoite,Niittaajankatu 2 B 19  00810  Helsinki  Suomi,,
13,Käyntiosoite,Niittaajankatu 2 B 19  00810  Helsinki  Suomi,,
14,Puhelin,044-3111633,,
