,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Vuoksen Soturit Oy,13.04.2022,
1,Y-tunnus,2686492-3,,
2,Kotipaikka,Imatra,23.04.2015,
3,Yritysmuoto,Osakeyhtiö,23.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.04.2015,,
6,Viimeisin rekisteröintiajankohta,13.04.2022,13.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,23.04.2015,,
8,Yrityksen tila,Rekisterissä,13.04.2022,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,06.12.2018,
12,Postiosoite,Ottelukatu 1  55420  Imatra  Suomi,,
13,Käyntiosoite,Ottelukatu 1  55420  Imatra  Suomi,,
14,Puhelin,0407739078,,
