,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Epta Suomi Oy,25.03.2015,
1,Y-tunnus,2681716-6,,
2,Kotipaikka,Vantaa,25.03.2015,
3,Yritysmuoto,Osakeyhtiö,25.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,25.03.2015,,
6,Viimeisin rekisteröintiajankohta,17.10.2022,17.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,25.03.2015,,
8,Yrityksen tila,Rekisterissä,25.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,17.06.2020,
12,Postiosoite,Äyritie 8 E  01510  Vantaa  Suomi,,
13,Käyntiosoite,Äyritie 8 E  01510  Vantaa  Suomi,,
14,Puhelin,"+358 505997277, +358 505997277",,
15,Sähköposti,juha.weckstrom(a)epta-suomi.com,,
16,Www,http://www.epta.fi,,
