,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Saariston Katto Oy,12.10.2015,
1,Y-tunnus,2714462-9,,
2,Kotipaikka,Helsinki,12.10.2015,
3,Yritysmuoto,Osakeyhtiö,12.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,12.10.2015,,
6,Viimeisin rekisteröintiajankohta,12.10.2022,12.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,12.10.2015,,
8,Yrityksen tila,Rekisterissä,12.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,20.05.2020,
11,Yhteystiedot,,29.09.2015,
12,Postiosoite,Lillängintie 43  04130  Sipoo  Suomi,,
13,Käyntiosoite,Lillängintie 43  04130  Sipoo  Suomi,,
