,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,HYFIX OY,03.09.2015,
1,Y-tunnus,2705998-5,,
2,Kotipaikka,Hyvinkää,03.09.2015,
3,Yritysmuoto,Osakeyhtiö,03.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,03.09.2015,,
6,Viimeisin rekisteröintiajankohta,24.03.2023,24.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,03.09.2015,,
8,Yrityksen tila,Rekisterissä,03.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,12.11.2021,
11,Yhteystiedot,,07.03.2018,
12,Postiosoite,c/o Hyvinkää  Martinsyrjäntie 8 A 4  05810  Hyvinkää  Suomi,,
13,Käyntiosoite,c/o Hyvinkää  Martinsyrjäntie 8 A 4  05810  Hyvinkää  Suomi,,
14,Puhelin,"040 5636055, 040 5636055",,
15,Sähköposti,hyfixpesu(a)gmail.com,,
16,Www,http://www.hyfix.fi,,
