,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Saari Partners Oy,24.04.2017,
1,Y-tunnus,2726866-4,,
2,Kotipaikka,Helsinki,07.12.2015,
3,Yritysmuoto,Osakeyhtiö,07.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,07.12.2015,,
6,Viimeisin rekisteröintiajankohta,06.03.2023,06.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,07.12.2015,,
8,Yrityksen tila,Rekisterissä,07.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,12.04.2022,
11,Yhteystiedot,,08.03.2018,
12,Postiosoite,Laivanvarustajankatu 5  00140  Helsinki  Suomi,,
13,Käyntiosoite,Laivanvarustajankatu 5  00140  Helsinki  Suomi,,
14,Puhelin,0405105940,,
15,Sähköposti,info(a)saaripartners.fi,,
16,Www,http://www.saaripartners.fi,,
