,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Insinööritoimisto Luukkonen Oy,27.01.2015,
1,Y-tunnus,2666315-2,,
2,Kotipaikka,Raahe,27.01.2015,
3,Yritysmuoto,Osakeyhtiö,27.01.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.01.2015,,
6,Viimeisin rekisteröintiajankohta,01.02.2023,01.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,27.01.2015,,
8,Yrityksen tila,Rekisterissä,27.01.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,14.01.2015,
12,Postiosoite,Myllykiventie 38  92140  Pattijoki  Suomi,,
