,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Anyrak Oy,01.06.2015,
1,Y-tunnus,2691762-6,,
2,Kotipaikka,Helsinki,01.06.2015,
3,Yritysmuoto,Osakeyhtiö,01.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.06.2015,,
6,Viimeisin rekisteröintiajankohta,09.02.2023,09.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,01.06.2015,,
8,Yrityksen tila,Rekisterissä,01.06.2015,
9,Yrityksen tilanne,Konkurssissa,09.02.2023,
10,Yrityksellä on yrityskiinnityksiä,Kyllä,,
11,Yrityksellä on edunsaajatietoja,Kyllä,24.01.2020,
12,Yhteystiedot,,11.02.2019,
13,Postiosoite,Itälahdenkatu 23 A  00210  Helsinki  Suomi,,
14,Käyntiosoite,Itälahdenkatu 23 A  00210  Helsinki  Suomi,,
15,Puhelin,+358401408030,,
16,Sähköposti,toimisto(a)anyrak.fi,,
17,Www,http://www.anyrak.fi,,
