,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Monika's Transport Oy,16.07.2015,
1,Y-tunnus,2699921-1,,
2,Kotipaikka,Helsinki,16.07.2015,
3,Yritysmuoto,Osakeyhtiö,16.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.07.2015,,
6,Viimeisin rekisteröintiajankohta,18.08.2022,18.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,16.07.2015,,
8,Yrityksen tila,Rekisterissä,16.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,19.03.2020,
11,Yhteystiedot,,05.10.2017,
12,Postiosoite,Pihlajatie 4 E 9  02270  Espoo  Suomi,,
13,Käyntiosoite,Pihlajatie 4 E 9  02270  Espoo  Suomi,,
14,Puhelin,0452311323,,
15,Sähköposti,monikastransport(a)gmail.com,,
