,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Napapiirin Vesi Oy,27.04.2015,
1,Y-tunnus,2686109-5,,
2,Kotipaikka,Rovaniemi,27.04.2015,
3,Yritysmuoto,Osakeyhtiö,27.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.04.2015,,
6,Viimeisin rekisteröintiajankohta,21.05.2022,21.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,27.04.2015,,
8,Yrityksen tila,Rekisterissä,27.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,18.02.2021,
11,Yhteystiedot,,14.04.2015,
12,Postiosoite,PL 8013  96101  Rovaniemi  Suomi,,
13,Käyntiosoite,Koskikatu 27 B  96101  Rovaniemi  Suomi,,
