,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kyynärjärven Kylvö ja Korjuu Oy,09.09.2015,
1,Y-tunnus,2708188-3,,
2,Kotipaikka,Kankaanpää,09.09.2015,
3,Yritysmuoto,Osakeyhtiö,09.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.09.2015,,
6,Viimeisin rekisteröintiajankohta,17.05.2022,17.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,09.09.2015,,
8,Yrityksen tila,Rekisterissä,09.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.04.2020,
11,Yhteystiedot,,01.09.2015,
12,Postiosoite,Lohipurontie 108  38770  Lohikko  Suomi,,
13,Puhelin,040 563 2500,,
14,Sähköposti,tapani.lahteenmaki(a)honkaporsas.fi,,
