,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,GRDS Reports Oy,18.02.2015,
1,Y-tunnus,2670238-5,,
2,Kotipaikka,Lahti,18.02.2015,
3,Yritysmuoto,Osakeyhtiö,18.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,18.02.2015,,
6,Viimeisin rekisteröintiajankohta,29.07.2022,29.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,18.02.2015,,
8,Yrityksen tila,Rekisterissä,18.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,05.06.2020,
11,Yhteystiedot,,30.09.2019,
12,Postiosoite,Tiklinpolku 16  15540  Villähde  Suomi,,
13,Käyntiosoite,Tiklinpolku 16  15540  Villähde  Suomi,,
14,Puhelin,+358440543230,,
15,Sähköposti,service(a)grdsreports.com,,
16,Www,http://www.grdsrerports.com,,
